ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,RATE
239,31936872,6346440,12686691,14120094.0,91757847,1462.6,17816778,297614.0,695.14,-2184958.0,-4084668.0,-2149.0,30.0,-4.38,15.87,0.05,2.36e-06,0.04,0.33,39.72,38.18,44.21,5.7,VHIGH,NO,-2.3531,-2.22,4.58,0.089,VTKGN,-130.39,-12.19,-25.42,-21.85,-55.28,12.73,-6.02,1.1831,-0.1455,C
1224,18062221,1592945,5631738,?,13801350,1172.54,8637687,48386.0,219.07,-880380.0,-1399335.0,-137.0,19.0,-4.04,26.83,2.24,3.57e-05,1.95,4.23,31.18,37.61,52.18,9.97,LOW,NO,-0.807,-18.03,6.49,0.9483,VTKGN,-4.54,-7.55,-13.46,-17.26,-33.55,18.04,-12.4,2.5322,-0.2938,C
535,218288075,93062173,115038093,79466170.0,117654256,22993.54,138821905,393392.0,511.54,9308572.0,935727.0,136.0,45.0,5.38,20.6,1.49,1.26e-05,1.48,0.96,52.7,?,36.4,32.74,HIGH,NO,0.1056,1.25,10.53,1.2547,VTKGN,1.87,0.47,1.23,25.69,4.23,13.72,1.3,1.086,-0.0124,D
679,26364520,4865698,9313780,22471775.0,26444370,8407.41,3892744,59788.0,227.97,2612660.0,2096081.0,911.0,9.0,11.24,39.43,-1.0,-6.82e-05,-1.11,6.38,35.33,5.36,85.23,3.25,LOW,YES,1.414,3.92,31.89,0.1659,VTKGN,-9.82,7.95,9.33,21.63,23.78,17.68,10.86,2.6279,0.0423,B
412,19447953,176503,2134917,?,80344236,4866.51,7240366,76201.0,2363.07,2351172.0,1854286.0,490.0,5.0,12.45,52.85,0.02,2.11e-06,0.02,0.1,10.98,17.85,62.77,22.1,MED,YES,12.5543,10.06,25.02,0.2503,VTKGN,172.78,9.53,15.19,121.89,135.79,6.85,3.26,5.9443,0.1238,C
453,42817793,9156357,16185049,35946689.0,44895379,7489.4,6871104,88358.0,295.36,1210701.0,1063256.0,33.0,48.0,5.19,46.32,-2.06,-0.000135,-2.05,1.41,37.8,19.81492027,83.95,24.47,MED,YES,-1.6965,2.93,17.49,0.1675,VTKGN,-0.15,2.48,2.96,7.51,6.6,12.0,2.37,2.3878,0.0325,B
594,121062076,42216775,71890619,61501172.0,109371104,42421.65,59560904,210336.0,291.66,9466864.0,8225070.0,2774.0,34.0,9.84,38.57,0.18,3.31e-06,0.19,3.98,59.38,?,50.8,14.82,VHIGH,YES,0.3411,5.62,35.04,0.6686,VTKGN,57.82,6.58,13.78,63.11,74.78,18.59,10.26,0.995,0.0721,C
422,41103657,515617,12696544,35452236.0,15901374,4012.12,5651421,209978.0,154.38,14196.0,705021.0,89.0,4.0,2.62,81.35,-6.74,-0.00019,-6.48,5.59,30.89,?,86.25,0.65,MED,NO,-2.2049,-1.99,9.76,0.2894,VTKGN,0.44,1.7,1.94,0.35,14.84,33.73,3.74,2.8837,-0.0703,B
237,10795821,536679,2251294,?,8337857,2687.87,2693953,56757.0,105.54,263038.0,401335.0,93.0,14.0,2.72,55.13,0.26,7.99e-06,0.26,6.42,20.85,9.3,75.05,12.77,MED,NO,-1.6135,-10.8,24.9,0.3866,VTKGN,19.97,3.72,4.95,12.23,19.0,17.0,4.9,3.968,-0.1306,B
983,503125670,183979270,245561964,261936111.0,652433011,97117.07,241189560,825406.0,719.33,35398246.0,15607661.0,3512.0,43.0,7.47,48.18,1.02,2.75e-05,1.04,3.73,48.81,29.35,52.06,27.48,VHIGH,NO,-0.2513,4.36,19.3,1.1221,VTKGN,4.79,3.12,6.02,159.3,112.96,13.16,3.85,1.1763,-0.1026,B
880,89499561,3153474,23582278,54496946.0,134724252,77068.81,35002615,80793.0,130.29,7514669.0,5046514.0,1750.0,37.0,10.4,46.01,-1.16,-4.48e-05,-1.21,0.67,26.35,19.81492027,60.89,20.59048356,MED,YES,0.0336,5.35,86.11,1.0306,VTKGN,-3.51,5.64,9.26,50.1,46.02,15.48,5.12,2.9665,0.0425,B
963,30255006,825413,8072862,14557549.0,8234615,-7679.26,15697457,42960.0,124.77,-5601104.0,-10572477.0,-962.0,9.0,-12.18,32.33,3.24,1.7e-05,1.35,5.95,26.68,43.5,48.12,2.28,VLOW,NO,-0.1522,-14.63,-25.38,2.0938,VTKGN,-38.62,-26.72,-51.97,-93.23,-175.98,-20.62,-128.39,3.3614,-0.2061,C
1157,13820372,1476293,2232450,11806184.0,8052061,2380.61,2014188,43223.0,423.79,1213605.0,1280646.0,359.0,13.0,10.11,72.17,-2.28,-9.12e-05,-2.68,1.34,16.15,?,85.43,6.0,MED,YES,-0.9294,2.97,17.23,0.1223,VTKGN,-8.22,9.27,10.85,66.23,92.44,24.12,21.04,5.3888,0.0098,B
789,18605028,153649,6908060,?,10137266,747.96,12179642,102614.0,440.75,-999915.0,-583067.0,-194.0,6.0,-4.03,26.47,1.69,1.41e-05,1.44,0.86,37.13,44.91,34.54,7.05,MED,NO,-0.101,-0.25,4.02,3.0021,VTKGN,-3.18,-3.82,-8.68,-66.66,-47.77,8.58,-7.07,1.582,0.1296,C
340,22797726,7883992,9069744,21222581.0,13205139,5510.95,1575146,114642.0,140.48,1975875.0,1765601.0,225.0,31.0,9.33,78.26,-1.37,-0.000115,-1.59,7.08,39.78,30.22242718,93.09,32.53,MED,YES,2.8684,9.31,24.17,0.1193,VTKGN,-12.21,7.63,8.32,50.28,53.28,43.78,15.86,2.3916,0.1698,C
297,49220000,14188779,35635741,14341028.0,29179464,6820.35,34878972,36610.0,297.75,2162218.0,613605.0,51.0,14.0,6.01,31.02,5.65,4.73e-05,5.4,5.01,72.4,54.3,29.14,30.66,VHIGH,YES,-0.3236,19.99,13.86,0.6622,VTKGN,1.58,1.25,4.28,33.35,14.81,12.53,3.29,0.5229,0.5281,D
108,6631047,1236435,4145509,?,20187232,8801.66,5839414,1301788.0,41.2,-4887958.0,-4645693.0,-257.0,11.0,-30.79658731,-75.06799026,-0.01,-4.95e-07,-0.01,7.15,62.52,0.56,11.94,24.48074967,MED,NO,-0.2248,-10.79,132.73,0.1742,KUHMP,1258.422867,-52.78,-116.28,-48.88,-53.46,66.8,-26.48,0.6113,-0.3154,C
275,197162667,39610846,57643340,80952301.0,221325333,35058.45,116210366,90322.0,822.77,12706245.0,6767980.0,1304.0,24.0,6.87,27.55,1.19,2.27e-05,1.23,0.36,29.24,10.78,41.06,51.9,MED,YES,0.5198,13.56,17.78,0.5803,VTKGN,4.64,3.24,8.6,42.35,32.03,8.6,4.34,1.7064,0.6681,D
831,52770524,12101245,35244538,26571070.0,74937768,9925.43,26199454,268958.0,823.49,491410.0,3671716.0,131.0,35.0,1.81,26.62,0.67,1.92e-05,0.66,1.21,66.79,38.64,50.35,21.63,MED,YES,0.0585,10.93,18.81,0.1096,VTKGN,10.89,7.66,14.47,3.15,31.92,11.85,6.65,0.8025,0.2577,C
69,9571976,2693225,5421286,6014769.0,2759263,363.35,3557207,37546.0,119.97,-579977.0,-713347.0,-235.0,8.0,-6.33,43.42,1.85,1.44e-05,1.38,5.48,56.64,?,62.84,12.89,LOW,YES,0.187,4.41,3.8,0.6503,VTKGN,-15.11,-8.68,-13.29,-35.27,-50.1,16.75,-29.86,1.3325,-0.0208,B
432,40790431,11611662,13976009,?,99854102,7488.9,16394614,170448.0,1664.24,5346000.0,3478454.0,442.0,19.0,14.83,41.28,0.22,1.33e-05,0.23,0.49,34.26,?,59.81,26.55,MED,YES,0.7036,9.47,18.36,0.1934,VTKGN,23.83,9.31,14.92,62.52,58.41,8.36,5.0,1.8639,0.0216,B
137,59039689,39974068,44727988,40726889.0,3960879,1040.06,18312800,20874.0,19.9,-1216202.0,-1642696.0,-26.0,30.0,-1.99,15.68,4.02,8.69e-06,2.66,8.99,75.76,17.61,68.98,30.05,VHIGH,NO,0.2136,-0.15,1.76,0.1953,VTKGN,-9.32,-2.78,-4.03,-3.85,-5.2,-12.68,-41.47,1.0484,-0.0018,D
1280,4661010582,1995314408,2644453368,1413197451.0,6869244628,685898.53,3247813131,10549366.0,2882.36,105229036.0,187236313.0,2247.0,27.0,3.1,30.39,0.51,1.16e-05,0.5,2.24,56.74,43.96,30.32,24.64,HIGH,YES,0.276,8.38,14.72,2.2724,VTKGN,7.71,3.91,13.41,37.02,89.31,5.45,3.43,0.7786,0.275,A
300,279054041,144042445,224354630,?,228954078,184062.25,206294651,647239.0,289.45,9292875.0,3529342.0,1003.0,38.0,4.91,20.26,2.93,3.25e-05,2.86,3.87,80.4,35.95,26.07,4.31,HIGH,NO,0.0003,-0.37,65.96,4.5539,VTKGN,2.08,1.25,4.96,49.96,38.88,10.41,3.16,0.7018,0.0245,B
347,138416196,43990433,50421673,68156796.0,224875845,49832.0,70259400,224869.0,299.83,19674765.0,14757896.0,2877.0,37.0,14.11,31.94,1.08,3.45e-05,1.13,1.12,36.43,33.46,49.24,42.41,VHIGH,YES,-2.5844,9.83,36.0,0.2592,VTKGN,9.77,9.93,23.32,64.65,69.86,14.22,9.45,1.5082,0.2443,C
874,399558289,32033278,76025585,139789780.0,580860949,86643.67,259768509,35878.0,966.49,29261623.0,9595198.0,898.0,41.0,7.13,21.95,1.8,4.02e-05,1.83,0.13,19.03,38.18,34.99,15.86,HIGH,YES,0.1172,14.49,21.68,1.1919,VTKGN,2.46,2.23,6.99,51.79,27.02,6.88,2.63,2.7245,0.3795,D
474,38052356,466656,4382288,?,30750783,1333.73,10632303,268466.0,274.56,-155055.0,-2743608.0,-322.0,5.0,0.68,66.83,-0.42,-1.2e-05,-0.36,1.33,11.52,11.72,72.06,27.79,MED,NO,1.7044,-12.81,3.5,0.067,VTKGN,27.23,-7.21,-10.01,-3.1,-67.01,38.07,-10.9,6.3334,-0.1756,C
791,25575649,13547092,15389612,14208967.0,29895423,9025.89,11366682,148847.0,126.14,1382641.0,1060395.0,186.0,17.0,6.23,46.3,-0.06,-1.68e-06,-0.06,5.2,60.17,7.12,55.56,18.73,LOW,YES,0.1012,12.73,35.29,0.8228,VTKGN,-62.78,4.41,7.75,45.17,39.73,12.74,4.07,1.087,0.2817,B
617,20881164,313082,12314366,20271112.0,3236656,-181.32,610052,87162.0,35.57,-1764152.0,-1396375.0,-239.0,9.0,-6.09,93.46,-11.05,-0.000586,-6.27,7.24,58.97,19.81492027,97.08,0.12,MED,NO,-9.0749,-3.05,-0.87,0.0868,VTKGN,6.29,-6.04,-6.34,-58.81,-63.08,19.49,-58.47,1.6673,-0.0845,B
913,129116463,96855965,124815593,78872343.0,18485383,6480.26,50244120,657734.0,1320.38,3014314.0,-1810468.0,-1265.0,24.0,2.25,55.54,23.29,8.57e-05,11.58900048,3.14,96.67,27.57,61.09,4.46,MED,YES,0.0565,7.66,5.02,3.7973,VTKGN,0.86,-1.26,-2.25,42.13,-8.43,45.61,-3.26,0.8496,0.2141,C
298,22611371,6338997,9631410,14557401.0,26682762,4182.24,8053970,58174.0,244.8,273476.0,133136.0,29.0,24.0,1.84,-37.89,1.05,3.47e-05,0.99,3.34,42.6,26.14,64.38,69.08,HIGH,NO,0.2329,-11.93,18.5,0.0109,VTKGN,1.48,0.58,0.91,1.18,0.54,7.0,0.47,1.5376,-0.0961,D
1068,6892747,2866326,4513972,3026010.0,17644692,-16156.85,3866737,286495.0,551.4,-11078244.0,-18279878.0,-423.0,13.0,-30.79658731,-75.06799026,0.11,5.23e-06,0.05,1.25,65.49,47.96,43.9,5.86,HIGH,NO,-0.0573,-32.31392371,-234.4,1.047,VTKGN,-903.05,-59.8833453,-150.69,-25.33,-41.79,2.07,-103.6,10.8165,-1.2472,D
557,32766410,3640662,14640723,19420309.0,7485682,-5251.06,13346100,209554.0,98.5,-3071435.0,-7149172.0,-275.0,33.0,-5.45,19.64,-12.12,-6.8e-05,-4.73,1.56,44.68,?,59.27,10.1,VHIGH,NO,-0.0457,-17.91,-16.03,0.0616,VTKGN,8.52,-19.9,-30.8,-23.65,-80.58,20.31,-139.78,1.3811,-0.2676,D
170,52938875,6037474,19690354,23973657.0,17697003,529.14,28965218,134033.0,83.08,-1263682.0,-7254689.0,-4418.0,7.0,1.82,29.31,0.12,7.48e-07,0.08,3.88,37.19,47.75,45.29,15.31,HIGH,NO,-0.1721,-4.53,1.0,0.8137,VTKGN,-333.78,-12.19,-26.83,-14.94,-85.76,48.41,-40.99,1.5671,-0.0401,D
1185,55459572,12892438,16406414,31872025.0,65486090,23570.18,23587546,380465.0,223.5,8774450.0,4897123.0,2265.0,21.0,17.87,36.47,0.06,1.67e-06,0.07,2.13,29.58,9.02,57.47,11.34,MED,YES,1.0462,8.92,42.5,0.3159,VTKGN,210.67,9.67,16.32,75.35,70.84,61.09,12.6,2.1669,0.157,B
283,175873158,100829858,123448446,91236036.0,100434188,29746.68,84637122,216085.0,216.92,10450953.0,2468622.0,484.0,68.0,6.07,38.84,5.02,5.96e-05,4.87,6.04,70.19,?,51.88,49.54,HIGH,NO,0.1932,3.26,16.91,0.9011,VTKGN,1.49,1.38,2.69,39.8,9.4,21.73,2.46,0.9307,0.0717,D
369,29814688,12193517,14560933,12699667.0,15384565,3904.02,17115021,50572.0,113.96,633714.0,506339.0,27.0,38.0,2.6,8.62,2.53,2.28e-05,2.39,3.56,48.84,29.66,42.6,47.4,HIGH,NO,-0.1905,-6.16,13.09,0.1441,VTKGN,1.04,1.89,3.77,6.29,0.14,21.13,0.09,0.9794,-0.2093,D
915,19263498,3440629,12583655,6529014.0,3764316,-1919.52,12734484,84762.0,48.89,-2552841.0,-4735604.0,-1441.0,7.0,-10.26,33.89,14.32,4.23e-05,5.74,18.41751676,65.32,61.63,33.89,20.59048356,LOW,YES,-0.0938,7.6,-9.96,4.6425,VTKGN,-8.76,-20.52,-53.48,-147.28,-303.47,8.48,-139.73,1.1632,0.062,B
917,32521042,4476447,8018540,?,38077051,9294.41,7749772,128828.0,705.13,3446579.0,2794352.0,2254.0,45.0,13.01,57.11,-1.62,-7.95e-05,-1.76,0.44,24.66,?,76.17,13.53,MED,YES,-0.4779,12.0,28.58,0.4038,VTKGN,-5.32,8.82,11.88,55.59,62.82,14.79,10.23,3.4015,0.2161,B
610,320730496,84369018,137841052,140109033.0,268173339,92730.76,180621463,3269228.0,243.79,38165441.0,11829231.0,2079.0,58.0,13.15,35.81,4.51,6.7e-05,4.7,5.44,42.98,38.26,43.68,22.2,MED,YES,-0.3083,10.01,28.91,2.6228,VTKGN,2.84,3.66,8.71,121.19,70.65,44.45,8.3,1.6237,0.0857,B
698,16982632,5341965,7983278,10882623.0,19146954,2064.38,6100008,122152.0,398.89,1333957.0,577187.0,90.0,12.0,7.88,41.71,1.68,5.28e-05,1.73,2.18,47.01,22.63,64.08,54.45,VHIGH,NO,-0.8447,0.2,12.16,0.1675,VTKGN,3.03,3.4,5.3,35.1,17.17,15.09,3.41,1.4429,0.0029,D
1132,1149514405,904851654,1006971018,80857929.0,482232853,179899.14,1068656476,384039.0,1869.12,32505297.0,63835599.0,6741.0,35.0,3.16,3.16,7.86,3.54e-05,7.43,8.98,87.6,17.86,7.03,6.25,MED,YES,0.0241,12.55,15.65,18.3316,XNHTQ,3.04,5.56,130.58,65.01,154.6,8.29,16.03,0.9905,0.1781,D
723,47739015,1821835,12610026,26927458.0,61525804,35.42,20811557,727625.0,469.66,-4406030.0,-7157414.0,269.0,7.0,-7.16,55.63,0.21,6.29e-06,0.18,2.22,26.41,23.71,56.41,17.88,MED,NO,1.5332,2.5,0.07,1.5984,VTKGN,-60.93,-13.44,-23.49,-132.51,-243.77,14.53,-13.17,2.5569,0.0882,B
716,61801928,22534879,29671126,?,43150090,24509.15,55092605,89406.0,119.86,5894844.0,4590210.0,956.0,43.0,9.79,-27.98,15.27,0.00012,11.58900048,2.08,48.01,68.29,10.86,20.41,VLOW,NO,-0.0765,8.99,39.66,2.1619,KUHMP,1.7,7.04,106.54,24.56,-1.04,46.86,-0.58,1.9748,0.0686,D
362,109831633,33669049,51612234,39287036.0,170076675,20979.76,70544597,782970.0,420.98,5440296.0,1192523.0,478.0,36.0,6.36,25.13,1.66,4.01e-05,1.64,1.9,46.99,45.51,35.77,40.34,MED,NO,0.141,5.27,19.1,1.9448,VTKGN,1.77,1.13,3.01,40.2,16.05,12.95,1.28,1.2711,0.0518,B
394,1093244224,940226387,991179185,389115688.0,642312030,260067.28,704128536,283717.0,668.38,145928195.0,64957058.0,3682.0,36.0,12.96,27.81,9.38,8.56e-05,10.41,10.42,90.66,44.33,35.59,32.84,MED,YES,-0.0242,13.1,23.79,3.2753,VTKGN,2.21,5.76,17.53,152.28,75.81,35.88,11.31,0.7093,0.2252,B
234,105271457,28350871,33804991,41867464.0,397890121,44965.9,63403994,295080.0,724.75,12723087.0,12383198.0,10319.0,35.0,14.49,34.07,-0.17,-1.07e-05,-0.18,1.7,32.11,1.36,39.77,8.11,MED,YES,3.1893,12.88,42.71,1.3078,VTKGN,-24.13,13.28,34.16,212.05,284.74,6.46,4.29,1.4706,0.2153,B
489,35569021,21409339,22603853,?,21062479,2871.61,22054819,47975.0,143.28,-1756461.0,-4011690.0,-276.0,41.0,-4.68,17.68,7.2,6.88e-05,6.02,5.36,63.55,44.37,37.99,71.86,VHIGH,NO,-0.0222,1.27,8.07,0.18,VTKGN,-1.64,-10.79,-25.85,-24.09,-55.03,2.33,-19.05,0.6559,0.0291,D
485,11546280,1831087,3506433,8870046.0,16614475,298.51,2676234,223267.0,213.01,-2870555.0,-2727933.0,-585.0,8.0,-23.28,63.54,-0.24,-1.47e-05,-0.2,6.06,30.37,8.01,76.82,34.56,HIGH,NO,-2.78,-5.06,2.59,0.1558,VTKGN,69.15,-22.83,-29.49,-121.25,-113.43,9.78,-16.16,2.6421,-0.0486,B
619,1483361003,506564739,902828759,512026831.0,1067722592,4390.56,971334172,4490995.0,429.67,25588637.0,-156534685.0,4015.0,47.0,2.69,32.87,3.54,3.89e-05,2.8,3.53,60.86,44.94,34.52,66.31,MED,YES,0.1435,15.23,0.3,6.0597,VTKGN,-3.99,-9.46,-26.52,55.44,-408.46,22.98,-17.66,0.8769,0.2926,B
84,12231276,1377183,3964516,?,10251247,-10938.21,1220067,372587.0,205.02,-2565560.0,-13582869.0,-2079.0,10.0,-17.71,54.58,-3.33,-0.00028,-1.38,2.95,32.41,19.81492027,90.03,12.49,MED,NO,-15.7575,-0.63,-89.43,0.0058,VTKGN,40.95,-59.8833453,-125.86,-66.28,-352.1,20.14,-132.96,2.7865,-0.1984,B
320,275451123,59586912,137676189,174241634.0,487203701,131746.93,101209490,4236605.0,211.18,22260716.0,24149644.0,688.0,20.0,9.07,56.97,-0.33,-1.57e-05,-0.33,2.34,49.98,0.52,63.26,23.69,MED,YES,0.1677,10.77,47.83,0.9022,VTKGN,-19.98,8.85,16.55,124.56,186.33,69.71707933,6.83,1.3831,0.1018,A
57,14819738,1912843,3150724,7678630.0,8136040,2502.64,7141108,66918.0,100.44,472310.0,293963.0,73.0,6.0,4.56,38.32,0.51,5.79e-06,0.47,3.42,21.26,40.7,51.81,14.52,MED,NO,-0.0213,-1.11,16.89,3.107,VTKGN,8.81,1.96,3.85,23.62,16.14,25.34,3.97,4.4094,-0.0246,C
150,180849833,58372898,65815406,119780428.0,73226551,44250.53,61069404,786184.0,963.51,720228.0,25414983.0,3870.0,20.0,0.87,36.94,18.94,0.000227,11.45,1.22,36.39,8.89,66.23,35.31,HIGH,YES,-0.0953,4.66,24.47,0.7765,VTKGN,2.83,12.06,35.31,1.16,-62.88,13.46,-53.31,2.4451,0.0473,D
647,12809003,7438892,7658886,8097420.0,14257397,4391.13,4711583,188509.0,176.02,1251210.0,950598.0,204.0,14.0,10.97,65.72,-0.1,-3.05e-06,-0.11,3.8,59.79,17.18,63.22,41.53,MED,YES,0.4687,8.08,34.28,0.1076,VTKGN,-87.47,8.08,10.96,46.34,47.03,21.56,8.91,1.0952,0.2172,B
456,77188888,22827663,30096585,10328467.0,83046819,30505.3,66860421,211240.0,158.49,4654385.0,550015.0,52.0,41.0,7.0,-57.36,5.77,7.16e-05,5.55,1.88,38.99,62.47,13.38,27.34,VLOW,NO,0.0092,3.65,39.52,0.9672,KUHMP,1.11,0.71,5.74,8.68,-1.0,39.61,-0.64,2.0981,0.0368,D
1012,23766440,707573,5285260,10126454.0,28490945,-1129.12,13639986,144894.0,527.61,-5137750.0,-3756469.0,-402.0,6.0,-21.02,26.27,-0.2,-4.13e-06,-0.16,1.98,22.24,?,42.61,9.15,MED,NO,17.4662,-12.04,-4.75,0.0492,VTKGN,79.67,-15.81,-37.1,-104.85,-90.38,8.6,-15.54,1.9616,-0.2761,B
42,23756422,5855317,12917200,?,31663872,1063.34,19834288,140054.0,221.43,-2148828.0,-3736305.0,-530.0,24.0,-8.52,1.51,2.45,3.91e-05,2.11,3.94,54.37,51.01,16.51,45.7,VHIGH,NO,-0.9196,-0.78,4.48,0.4833,VTKGN,-4.8,-15.13,-69.01,-61.47,-128.77,7.58,-14.22,0.437,0.3662,D
215,45837279,9142477,13984688,22750588.0,32913877,10611.46,23086691,80207.0,291.27,1009438.0,-200461.0,-13.0,15.0,4.04,34.53,-0.07,-9.4e-07,-0.06,1.76,30.51,?,49.63,0.37,MED,NO,-0.4183,-2.45,23.15,1.2573,VTKGN,5.01,-0.52,-0.88,13.46,-1.16,9.78,-0.26,2.3011,-0.0639,B
140,37338854,7008348,25553018,25172273.0,25076317,-22453.63,12166581,664170.0,144.12,-5586054.0,-34212946.0,-933.0,18.0,-12.12,16.4,3.64,7.5e-05,1.6,1.86,68.44,?,67.42,30.37,VLOW,NO,0.1348,-8.6,-60.13,0.4298,VTKGN,-32.39,-59.8833453,-114.27,-36.79,-201.96,14.77,-122.28,1.3055,-0.0858,D
1096,1678520869,787155340,1306434515,690485254.0,1003474441,272420.49,988035615,2676009.0,1124.97,142940660.0,62250431.0,1561.0,38.0,9.58,29.14,6.32,6.42e-05,6.38,3.91,77.83,47.45,41.14,34.65,MED,NO,-0.1477,1.86,16.23,1.8254,VTKGN,2.37,3.5,9.26,64.26,39.04,25.48,8.65,0.8393,0.0976,C
437,31161294,902128,4706405,10683252.0,66326908,10725.68,20478042,131993.0,494.98,2003723.0,1492577.0,218.0,12.0,11.17,33.98,-0.82,-2.66e-05,-0.82,0.58,15.1,18.2,34.28,0.15,MED,NO,-0.9602,-0.74,34.42,1.7144,VTKGN,-3.0,5.56,12.71,54.15,58.97,6.55,3.29,3.6177,-0.2093,B
611,219708098,78834843,117304941,162552603.0,230736357,41323.41,57155495,105309.0,442.87,16266451.0,20801553.0,6934.0,46.0,9.41,67.16,-0.95,-3.82e-05,-0.99,1.66,53.39,12.7,73.99,29.51,VHIGH,YES,0.3893,4.2,18.81,0.5005,VTKGN,-12.31,10.05,13.78,108.44,193.98,9.33,12.61,1.4497,0.0875,B
818,29567192,7587772,9951323,18239756.0,39154673,7865.38,11327436,49279.0,331.82,3178344.0,2780561.0,307.0,17.0,11.71,49.47,-0.21,-7.21e-06,-0.22,2.06,33.66,13.93,61.69,17.89,LOW,YES,0.1237,5.36,26.6,0.9423,VTKGN,-43.12,9.34,15.65,69.7,79.01,17.81,9.2,2.2647,0.027,B
1026,204356678,43748828,78397975,?,201014676,47084.75,119048744,1023890.0,254.77,6218968.0,14455543.0,11030.0,35.0,6.02,38.54,-1.07,-1.8e-05,-1.06,4.28,38.36,?,41.74,4.4,VHIGH,YES,1.1262,12.45,23.04,1.0471,VTKGN,-7.84,7.76,18.65,94.9,289.44,9.1,9.44,1.1757,0.0933,C
784,7254476523,3540379378,5955596210,4242837370.0,6869244628,2000146.521,3313858932,56310000.0,528.27,765361921.8,741884427.3,6355.0,36.0,9.3,43.4,0.29,2.34e-05,0.3,5.62,68.35,15.7,50.13,10.29,MED,YES,-0.0729,17.75,30.57,1.2051,VTKGN,26.58,7.13,14.76,108.79,134.34,22.55,7.53,1.0112,0.1925,A
122,87692006,27809694,42952870,?,89865877,20672.71,39523825,358489.0,401.19,12286520.0,9783669.0,1727.0,23.0,17.03,22.79,0.87,1.98e-05,0.97,2.83,48.98,26.04,54.93,65.88,VHIGH,NO,0.7612,0.76,23.57,0.1851,VTKGN,13.47,13.06,22.52,43.22,34.42,28.04,10.89,1.2439,0.0079,D
270,110729166,40651432,95065233,?,72158945,7486.78,28158611,34232.0,373.88,12697607.0,-5366596.0,-1504.0,38.0,11.71,59.15,0.03,8.1e-07,0.03,4.43,85.85,10.68,74.57,27.49,VHIGH,YES,0.0084,11.41,6.76,0.1231,VTKGN,-324.58,-4.57,-6.28,67.97,-39.76,27.98,-10.29,0.8928,0.0953,B
901,75297562,11403535,41646006,51565330.0,103623945,31261.77,23732232,948749.0,280.82,6532368.0,9843499.0,949.0,18.0,11.09,62.53,-0.74,-3.25e-05,-0.79,4.33,55.31,3.05,68.48,7.55,MED,YES,-0.9089,5.72,41.52,0.9006,VTKGN,-15.17,14.57,20.6,125.62,239.48,13.63,12.02,1.3506,0.0653,B
62,628161332,391818008,475955456,343423991.0,563747997,107101.13,284737340,761829.0,486.41,37002165.0,15714720.0,1702.0,46.0,6.41,47.03,1.37,2.71e-05,1.4,3.56,75.77,25.14,54.67,24.34,HIGH,YES,-0.3796,10.17,17.05,0.9734,VTKGN,3.74,2.51,4.69,61.67,35.14,12.1,3.74,0.8443,0.101,B
1152,67376329,30332542,41184080,38611956.0,59493866,23072.0,28764372,553722.0,90.97,8611948.0,6703240.0,725.0,12.0,15.01,50.45,0.59,1.21e-05,0.66,5.31,61.13,25.32,57.31,16.82,MED,YES,0.1655,7.83,34.24,2.407,VTKGN,27.7,11.28,20.29,186.41,201.54,27.53,15.65,1.2076,0.0545,C
834,222810588,112744499,158403594,163212714.0,176491608,52110.04,59597874,911755.0,272.36,13071688.0,17522889.0,17085.32605,51.0,6.31,71.06,0.62,1.83e-05,0.65,4.48,71.09,9.79,73.25,38.04,MED,YES,-0.2803,8.71,23.39,3.5365,VTKGN,23.48,7.95,11.29,268.08,502.94,17.45,13.9,1.1392,0.1086,B
970,3262981733,620114312,1886564071,1388127953.0,4134697724,883501.6,1874853780,16949042.0,1127.85,426419287.0,403347513.0,4763.0,26.0,15.32,29.49,1.46,3.21e-05,1.55,1.13,57.82,26.98,42.54,20.82,LOW,NO,0.4285,6.12,27.08,1.9616,VTKGN,10.73,13.54,34.71,103.87,142.61,20.84,14.16,1.1788,0.2006,B
937,913486376,366608848,731368396,607500720.0,402796646,105081.08,305985656,1667439.0,337.07,32288314.0,34816001.0,3990.0,68.04725623,3.66,62.59,1.06,1.39e-05,1.09,3.66,80.06,20.81,66.5,18.89,HIGH,YES,-0.0012,5.11,11.5,1.8458,VTKGN,12.46,3.81,5.73,63.12,95.38,22.78,12.11,0.9597,0.0602,A
1254,61623905,35129903,39397306,22899784.0,67961432,19454.68,38724121,432634.0,361.5,4996059.0,2935697.0,382.0,38.0,9.0,25.22,0.8,1.4e-05,0.84,1.27,63.93,27.29,37.16,1.93,MED,NO,-0.1569,2.45,31.57,2.5383,VTKGN,8.71,5.05,13.53,58.25,48.83,17.08,6.16,1.1338,0.0345,B
753,283955935,68486728,118218838,117424870.0,202105094,33285.24,166531065,349565.0,246.77,-10225860.0,-17605418.0,-3180.0,33.0,-3.39,31.91,3.39,4.11e-05,3.1,3.75,41.63,27.48,41.35,59.23,HIGH,NO,-0.0969,-0.15,11.72,1.7652,VTKGN,-1.57,-6.08,-13.94,-34.09,-58.68,8.89,-8.71,1.4412,0.002,C
